Id,Location,Label,Value,ASCII
30653,Fnt/Sample015/img015-00516,15,E,69
30654,Fnt/Sample015/img015-00517,15,E,69
30655,Fnt/Sample015/img015-00518,15,E,69
30656,Fnt/Sample015/img015-00519,15,E,69
30657,Fnt/Sample015/img015-00520,15,E,69
30658,Fnt/Sample015/img015-00521,15,E,69
30659,Fnt/Sample015/img015-00522,15,E,69
30660,Fnt/Sample015/img015-00523,15,E,69
30661,Fnt/Sample015/img015-00524,15,E,69
30662,Fnt/Sample015/img015-00525,15,E,69
30663,Fnt/Sample015/img015-00526,15,E,69
30664,Fnt/Sample015/img015-00527,15,E,69
30665,Fnt/Sample015/img015-00528,15,E,69
30666,Fnt/Sample015/img015-00529,15,E,69
30667,Fnt/Sample015/img015-00530,15,E,69
30668,Fnt/Sample015/img015-00531,15,E,69
30669,Fnt/Sample015/img015-00532,15,E,69
30670,Fnt/Sample015/img015-00533,15,E,69
30671,Fnt/Sample015/img015-00534,15,E,69
30672,Fnt/Sample015/img015-00535,15,E,69
30673,Fnt/Sample015/img015-00536,15,E,69
30674,Fnt/Sample015/img015-00537,15,E,69
30675,Fnt/Sample015/img015-00538,15,E,69
30676,Fnt/Sample015/img015-00539,15,E,69
30677,Fnt/Sample015/img015-00540,15,E,69
30678,Fnt/Sample015/img015-00541,15,E,69
30679,Fnt/Sample015/img015-00542,15,E,69
30680,Fnt/Sample015/img015-00543,15,E,69
30681,Fnt/Sample015/img015-00544,15,E,69
30682,Fnt/Sample015/img015-00545,15,E,69
30683,Fnt/Sample015/img015-00546,15,E,69
30684,Fnt/Sample015/img015-00547,15,E,69
30685,Fnt/Sample015/img015-00548,15,E,69
30686,Fnt/Sample015/img015-00549,15,E,69
30687,Fnt/Sample015/img015-00550,15,E,69
30688,Fnt/Sample015/img015-00551,15,E,69
30689,Fnt/Sample015/img015-00552,15,E,69
30690,Fnt/Sample015/img015-00553,15,E,69
30691,Fnt/Sample015/img015-00554,15,E,69
30692,Fnt/Sample015/img015-00555,15,E,69
30693,Fnt/Sample015/img015-00556,15,E,69
30694,Fnt/Sample015/img015-00557,15,E,69
30695,Fnt/Sample015/img015-00558,15,E,69
30696,Fnt/Sample015/img015-00559,15,E,69
30697,Fnt/Sample015/img015-00560,15,E,69
30698,Fnt/Sample015/img015-00561,15,E,69
30699,Fnt/Sample015/img015-00562,15,E,69
30700,Fnt/Sample015/img015-00563,15,E,69
30701,Fnt/Sample015/img015-00564,15,E,69
30702,Fnt/Sample015/img015-00565,15,E,69
30703,Fnt/Sample015/img015-00566,15,E,69
30704,Fnt/Sample015/img015-00567,15,E,69
30705,Fnt/Sample015/img015-00568,15,E,69
30706,Fnt/Sample015/img015-00569,15,E,69
30707,Fnt/Sample015/img015-00570,15,E,69
30708,Fnt/Sample015/img015-00571,15,E,69
30709,Fnt/Sample015/img015-00572,15,E,69
30710,Fnt/Sample015/img015-00573,15,E,69
30711,Fnt/Sample015/img015-00574,15,E,69
30712,Fnt/Sample015/img015-00575,15,E,69
30713,Fnt/Sample015/img015-00576,15,E,69
30714,Fnt/Sample015/img015-00577,15,E,69
30715,Fnt/Sample015/img015-00578,15,E,69
30716,Fnt/Sample015/img015-00579,15,E,69
30717,Fnt/Sample015/img015-00580,15,E,69
30718,Fnt/Sample015/img015-00581,15,E,69
30719,Fnt/Sample015/img015-00582,15,E,69
30720,Fnt/Sample015/img015-00583,15,E,69
30721,Fnt/Sample015/img015-00584,15,E,69
30722,Fnt/Sample015/img015-00585,15,E,69
30723,Fnt/Sample015/img015-00586,15,E,69
30724,Fnt/Sample015/img015-00587,15,E,69
30725,Fnt/Sample015/img015-00588,15,E,69
30726,Fnt/Sample015/img015-00589,15,E,69
30727,Fnt/Sample015/img015-00590,15,E,69
30728,Fnt/Sample015/img015-00591,15,E,69
30729,Fnt/Sample015/img015-00592,15,E,69
30730,Fnt/Sample015/img015-00593,15,E,69
30731,Fnt/Sample015/img015-00594,15,E,69
30732,Fnt/Sample015/img015-00595,15,E,69
30733,Fnt/Sample015/img015-00596,15,E,69
30734,Fnt/Sample015/img015-00597,15,E,69
30735,Fnt/Sample015/img015-00598,15,E,69
30736,Fnt/Sample015/img015-00599,15,E,69
30737,Fnt/Sample015/img015-00600,15,E,69
30738,Fnt/Sample015/img015-00601,15,E,69
30739,Fnt/Sample015/img015-00602,15,E,69
30740,Fnt/Sample015/img015-00603,15,E,69
30741,Fnt/Sample015/img015-00604,15,E,69
30742,Fnt/Sample015/img015-00605,15,E,69
30743,Fnt/Sample015/img015-00606,15,E,69
30744,Fnt/Sample015/img015-00607,15,E,69
30745,Fnt/Sample015/img015-00608,15,E,69
30746,Fnt/Sample015/img015-00609,15,E,69
30747,Fnt/Sample015/img015-00610,15,E,69
30748,Fnt/Sample015/img015-00611,15,E,69
30749,Fnt/Sample015/img015-00612,15,E,69
30750,Fnt/Sample015/img015-00613,15,E,69
30751,Fnt/Sample015/img015-00614,15,E,69
30752,Fnt/Sample015/img015-00615,15,E,69
30753,Fnt/Sample015/img015-00616,15,E,69
30754,Fnt/Sample015/img015-00617,15,E,69
30755,Fnt/Sample015/img015-00618,15,E,69
30756,Fnt/Sample015/img015-00619,15,E,69
30757,Fnt/Sample015/img015-00620,15,E,69
30758,Fnt/Sample015/img015-00621,15,E,69
30759,Fnt/Sample015/img015-00622,15,E,69
30760,Fnt/Sample015/img015-00623,15,E,69
30761,Fnt/Sample015/img015-00624,15,E,69
30762,Fnt/Sample015/img015-00625,15,E,69
30763,Fnt/Sample015/img015-00626,15,E,69
30764,Fnt/Sample015/img015-00627,15,E,69
30765,Fnt/Sample015/img015-00628,15,E,69
30766,Fnt/Sample015/img015-00629,15,E,69
30767,Fnt/Sample015/img015-00630,15,E,69
30768,Fnt/Sample015/img015-00631,15,E,69
30769,Fnt/Sample015/img015-00632,15,E,69
30770,Fnt/Sample015/img015-00633,15,E,69
30771,Fnt/Sample015/img015-00634,15,E,69
30772,Fnt/Sample015/img015-00635,15,E,69
30773,Fnt/Sample015/img015-00636,15,E,69
30774,Fnt/Sample015/img015-00637,15,E,69
30775,Fnt/Sample015/img015-00638,15,E,69
30776,Fnt/Sample015/img015-00639,15,E,69
30777,Fnt/Sample015/img015-00640,15,E,69
30778,Fnt/Sample015/img015-00641,15,E,69
30779,Fnt/Sample015/img015-00642,15,E,69
30780,Fnt/Sample015/img015-00643,15,E,69
30781,Fnt/Sample015/img015-00644,15,E,69
30782,Fnt/Sample015/img015-00645,15,E,69
30783,Fnt/Sample015/img015-00646,15,E,69
30784,Fnt/Sample015/img015-00647,15,E,69
30785,Fnt/Sample015/img015-00648,15,E,69
30786,Fnt/Sample015/img015-00649,15,E,69
30787,Fnt/Sample015/img015-00650,15,E,69
30788,Fnt/Sample015/img015-00651,15,E,69
30789,Fnt/Sample015/img015-00652,15,E,69
30790,Fnt/Sample015/img015-00653,15,E,69
30791,Fnt/Sample015/img015-00654,15,E,69
30792,Fnt/Sample015/img015-00655,15,E,69
30793,Fnt/Sample015/img015-00656,15,E,69
30794,Fnt/Sample015/img015-00657,15,E,69
30795,Fnt/Sample015/img015-00658,15,E,69
30796,Fnt/Sample015/img015-00659,15,E,69
30797,Fnt/Sample015/img015-00660,15,E,69
30798,Fnt/Sample015/img015-00661,15,E,69
30799,Fnt/Sample015/img015-00662,15,E,69
30800,Fnt/Sample015/img015-00663,15,E,69
30801,Fnt/Sample015/img015-00664,15,E,69
30802,Fnt/Sample015/img015-00665,15,E,69
30803,Fnt/Sample015/img015-00666,15,E,69
30804,Fnt/Sample015/img015-00667,15,E,69
30805,Fnt/Sample015/img015-00668,15,E,69
30806,Fnt/Sample015/img015-00669,15,E,69
30807,Fnt/Sample015/img015-00670,15,E,69
30808,Fnt/Sample015/img015-00671,15,E,69
30809,Fnt/Sample015/img015-00672,15,E,69
30810,Fnt/Sample015/img015-00673,15,E,69
30811,Fnt/Sample015/img015-00674,15,E,69
30812,Fnt/Sample015/img015-00675,15,E,69
30813,Fnt/Sample015/img015-00676,15,E,69
30814,Fnt/Sample015/img015-00677,15,E,69
30815,Fnt/Sample015/img015-00678,15,E,69
30816,Fnt/Sample015/img015-00679,15,E,69
30817,Fnt/Sample015/img015-00680,15,E,69
30818,Fnt/Sample015/img015-00681,15,E,69
30819,Fnt/Sample015/img015-00682,15,E,69
30820,Fnt/Sample015/img015-00683,15,E,69
30821,Fnt/Sample015/img015-00684,15,E,69
30822,Fnt/Sample015/img015-00685,15,E,69
30823,Fnt/Sample015/img015-00686,15,E,69
30824,Fnt/Sample015/img015-00687,15,E,69
30825,Fnt/Sample015/img015-00688,15,E,69
30826,Fnt/Sample015/img015-00689,15,E,69
30827,Fnt/Sample015/img015-00690,15,E,69
30828,Fnt/Sample015/img015-00691,15,E,69
30829,Fnt/Sample015/img015-00692,15,E,69
30830,Fnt/Sample015/img015-00693,15,E,69
30831,Fnt/Sample015/img015-00694,15,E,69
30832,Fnt/Sample015/img015-00695,15,E,69
30833,Fnt/Sample015/img015-00696,15,E,69
30834,Fnt/Sample015/img015-00697,15,E,69
30835,Fnt/Sample015/img015-00698,15,E,69
30836,Fnt/Sample015/img015-00699,15,E,69
30837,Fnt/Sample015/img015-00700,15,E,69
30838,Fnt/Sample015/img015-00701,15,E,69
30839,Fnt/Sample015/img015-00702,15,E,69
30840,Fnt/Sample015/img015-00703,15,E,69
30841,Fnt/Sample015/img015-00704,15,E,69
30842,Fnt/Sample015/img015-00705,15,E,69
30843,Fnt/Sample015/img015-00706,15,E,69
30844,Fnt/Sample015/img015-00707,15,E,69
30845,Fnt/Sample015/img015-00708,15,E,69
30846,Fnt/Sample015/img015-00709,15,E,69
30847,Fnt/Sample015/img015-00710,15,E,69
30848,Fnt/Sample015/img015-00711,15,E,69
30849,Fnt/Sample015/img015-00712,15,E,69
30850,Fnt/Sample015/img015-00713,15,E,69
30851,Fnt/Sample015/img015-00714,15,E,69
30852,Fnt/Sample015/img015-00715,15,E,69
30853,Fnt/Sample015/img015-00716,15,E,69
30854,Fnt/Sample015/img015-00717,15,E,69
30855,Fnt/Sample015/img015-00718,15,E,69
30856,Fnt/Sample015/img015-00719,15,E,69
30857,Fnt/Sample015/img015-00720,15,E,69
30858,Fnt/Sample015/img015-00721,15,E,69
30859,Fnt/Sample015/img015-00722,15,E,69
30860,Fnt/Sample015/img015-00723,15,E,69
30861,Fnt/Sample015/img015-00724,15,E,69
30862,Fnt/Sample015/img015-00725,15,E,69
30863,Fnt/Sample015/img015-00726,15,E,69
30864,Fnt/Sample015/img015-00727,15,E,69
30865,Fnt/Sample015/img015-00728,15,E,69
30866,Fnt/Sample015/img015-00729,15,E,69
30867,Fnt/Sample015/img015-00730,15,E,69
30868,Fnt/Sample015/img015-00731,15,E,69
30869,Fnt/Sample015/img015-00732,15,E,69
30870,Fnt/Sample015/img015-00733,15,E,69
30871,Fnt/Sample015/img015-00734,15,E,69
30872,Fnt/Sample015/img015-00735,15,E,69
30873,Fnt/Sample015/img015-00736,15,E,69
30874,Fnt/Sample015/img015-00737,15,E,69
30875,Fnt/Sample015/img015-00738,15,E,69
30876,Fnt/Sample015/img015-00739,15,E,69
30877,Fnt/Sample015/img015-00740,15,E,69
30878,Fnt/Sample015/img015-00741,15,E,69
30879,Fnt/Sample015/img015-00742,15,E,69
30880,Fnt/Sample015/img015-00743,15,E,69
30881,Fnt/Sample015/img015-00744,15,E,69
30882,Fnt/Sample015/img015-00745,15,E,69
30883,Fnt/Sample015/img015-00746,15,E,69
30884,Fnt/Sample015/img015-00747,15,E,69
30885,Fnt/Sample015/img015-00748,15,E,69
30886,Fnt/Sample015/img015-00749,15,E,69
30887,Fnt/Sample015/img015-00750,15,E,69
30888,Fnt/Sample015/img015-00751,15,E,69
30889,Fnt/Sample015/img015-00752,15,E,69
30890,Fnt/Sample015/img015-00753,15,E,69
30891,Fnt/Sample015/img015-00754,15,E,69
30892,Fnt/Sample015/img015-00755,15,E,69
30893,Fnt/Sample015/img015-00756,15,E,69
30894,Fnt/Sample015/img015-00757,15,E,69
30895,Fnt/Sample015/img015-00758,15,E,69
30896,Fnt/Sample015/img015-00759,15,E,69
30897,Fnt/Sample015/img015-00760,15,E,69
30898,Fnt/Sample015/img015-00761,15,E,69
30899,Fnt/Sample015/img015-00762,15,E,69
30900,Fnt/Sample015/img015-00763,15,E,69
30901,Fnt/Sample015/img015-00764,15,E,69
30902,Fnt/Sample015/img015-00765,15,E,69
30903,Fnt/Sample015/img015-00766,15,E,69
30904,Fnt/Sample015/img015-00767,15,E,69
30905,Fnt/Sample015/img015-00768,15,E,69
30906,Fnt/Sample015/img015-00769,15,E,69
30907,Fnt/Sample015/img015-00770,15,E,69
30908,Fnt/Sample015/img015-00771,15,E,69
30909,Fnt/Sample015/img015-00772,15,E,69
30910,Fnt/Sample015/img015-00773,15,E,69
30911,Fnt/Sample015/img015-00774,15,E,69
30912,Fnt/Sample015/img015-00775,15,E,69
30913,Fnt/Sample015/img015-00776,15,E,69
30914,Fnt/Sample015/img015-00777,15,E,69
30915,Fnt/Sample015/img015-00778,15,E,69
30916,Fnt/Sample015/img015-00779,15,E,69
30917,Fnt/Sample015/img015-00780,15,E,69
30918,Fnt/Sample015/img015-00781,15,E,69
30919,Fnt/Sample015/img015-00782,15,E,69
30920,Fnt/Sample015/img015-00783,15,E,69
30921,Fnt/Sample015/img015-00784,15,E,69
30922,Fnt/Sample015/img015-00785,15,E,69
30923,Fnt/Sample015/img015-00786,15,E,69
30924,Fnt/Sample015/img015-00787,15,E,69
30925,Fnt/Sample015/img015-00788,15,E,69
30926,Fnt/Sample015/img015-00789,15,E,69
30927,Fnt/Sample015/img015-00790,15,E,69
30928,Fnt/Sample015/img015-00791,15,E,69
30929,Fnt/Sample015/img015-00792,15,E,69
30930,Fnt/Sample015/img015-00793,15,E,69
30931,Fnt/Sample015/img015-00794,15,E,69
30932,Fnt/Sample015/img015-00795,15,E,69
30933,Fnt/Sample015/img015-00796,15,E,69
30934,Fnt/Sample015/img015-00797,15,E,69
30935,Fnt/Sample015/img015-00798,15,E,69
30936,Fnt/Sample015/img015-00799,15,E,69
30937,Fnt/Sample015/img015-00800,15,E,69
30938,Fnt/Sample015/img015-00801,15,E,69
30939,Fnt/Sample015/img015-00802,15,E,69
30940,Fnt/Sample015/img015-00803,15,E,69
30941,Fnt/Sample015/img015-00804,15,E,69
30942,Fnt/Sample015/img015-00805,15,E,69
30943,Fnt/Sample015/img015-00806,15,E,69
30944,Fnt/Sample015/img015-00807,15,E,69
30945,Fnt/Sample015/img015-00808,15,E,69
30946,Fnt/Sample015/img015-00809,15,E,69
30947,Fnt/Sample015/img015-00810,15,E,69
30948,Fnt/Sample015/img015-00811,15,E,69
30949,Fnt/Sample015/img015-00812,15,E,69
30950,Fnt/Sample015/img015-00813,15,E,69
30951,Fnt/Sample015/img015-00814,15,E,69
30952,Fnt/Sample015/img015-00815,15,E,69
30953,Fnt/Sample015/img015-00816,15,E,69
30954,Fnt/Sample015/img015-00817,15,E,69
30955,Fnt/Sample015/img015-00818,15,E,69
30956,Fnt/Sample015/img015-00819,15,E,69
30957,Fnt/Sample015/img015-00820,15,E,69
30958,Fnt/Sample015/img015-00821,15,E,69
30959,Fnt/Sample015/img015-00822,15,E,69
30960,Fnt/Sample015/img015-00823,15,E,69
30961,Fnt/Sample015/img015-00824,15,E,69
30962,Fnt/Sample015/img015-00825,15,E,69
30963,Fnt/Sample015/img015-00826,15,E,69
30964,Fnt/Sample015/img015-00827,15,E,69
30965,Fnt/Sample015/img015-00828,15,E,69
30966,Fnt/Sample015/img015-00829,15,E,69
30967,Fnt/Sample015/img015-00830,15,E,69
30968,Fnt/Sample015/img015-00831,15,E,69
30969,Fnt/Sample015/img015-00832,15,E,69
30970,Fnt/Sample015/img015-00833,15,E,69
30971,Fnt/Sample015/img015-00834,15,E,69
30972,Fnt/Sample015/img015-00835,15,E,69
30973,Fnt/Sample015/img015-00836,15,E,69
30974,Fnt/Sample015/img015-00837,15,E,69
30975,Fnt/Sample015/img015-00838,15,E,69
30976,Fnt/Sample015/img015-00839,15,E,69
30977,Fnt/Sample015/img015-00840,15,E,69
30978,Fnt/Sample015/img015-00841,15,E,69
30979,Fnt/Sample015/img015-00842,15,E,69
30980,Fnt/Sample015/img015-00843,15,E,69
30981,Fnt/Sample015/img015-00844,15,E,69
30982,Fnt/Sample015/img015-00845,15,E,69
30983,Fnt/Sample015/img015-00846,15,E,69
30984,Fnt/Sample015/img015-00847,15,E,69
30985,Fnt/Sample015/img015-00848,15,E,69
30986,Fnt/Sample015/img015-00849,15,E,69
30987,Fnt/Sample015/img015-00850,15,E,69
30988,Fnt/Sample015/img015-00851,15,E,69
30989,Fnt/Sample015/img015-00852,15,E,69
30990,Fnt/Sample015/img015-00853,15,E,69
30991,Fnt/Sample015/img015-00854,15,E,69
30992,Fnt/Sample015/img015-00855,15,E,69
30993,Fnt/Sample015/img015-00856,15,E,69
30994,Fnt/Sample015/img015-00857,15,E,69
30995,Fnt/Sample015/img015-00858,15,E,69
30996,Fnt/Sample015/img015-00859,15,E,69
30997,Fnt/Sample015/img015-00860,15,E,69
30998,Fnt/Sample015/img015-00861,15,E,69
30999,Fnt/Sample015/img015-00862,15,E,69
31000,Fnt/Sample015/img015-00863,15,E,69
31001,Fnt/Sample015/img015-00864,15,E,69
31002,Fnt/Sample015/img015-00865,15,E,69
31003,Fnt/Sample015/img015-00866,15,E,69
31004,Fnt/Sample015/img015-00867,15,E,69
31005,Fnt/Sample015/img015-00868,15,E,69
31006,Fnt/Sample015/img015-00869,15,E,69
31007,Fnt/Sample015/img015-00870,15,E,69
31008,Fnt/Sample015/img015-00871,15,E,69
31009,Fnt/Sample015/img015-00872,15,E,69
31010,Fnt/Sample015/img015-00873,15,E,69
31011,Fnt/Sample015/img015-00874,15,E,69
31012,Fnt/Sample015/img015-00875,15,E,69
31013,Fnt/Sample015/img015-00876,15,E,69
31014,Fnt/Sample015/img015-00877,15,E,69
31015,Fnt/Sample015/img015-00878,15,E,69
31016,Fnt/Sample015/img015-00879,15,E,69
31017,Fnt/Sample015/img015-00880,15,E,69
31018,Fnt/Sample015/img015-00881,15,E,69
31019,Fnt/Sample015/img015-00882,15,E,69
31020,Fnt/Sample015/img015-00883,15,E,69
31021,Fnt/Sample015/img015-00884,15,E,69
31022,Fnt/Sample015/img015-00885,15,E,69
31023,Fnt/Sample015/img015-00886,15,E,69
31024,Fnt/Sample015/img015-00887,15,E,69
31025,Fnt/Sample015/img015-00888,15,E,69
31026,Fnt/Sample015/img015-00889,15,E,69
31027,Fnt/Sample015/img015-00890,15,E,69
31028,Fnt/Sample015/img015-00891,15,E,69
31029,Fnt/Sample015/img015-00892,15,E,69
31030,Fnt/Sample015/img015-00893,15,E,69
31031,Fnt/Sample015/img015-00894,15,E,69
31032,Fnt/Sample015/img015-00895,15,E,69
31033,Fnt/Sample015/img015-00896,15,E,69
31034,Fnt/Sample015/img015-00897,15,E,69
31035,Fnt/Sample015/img015-00898,15,E,69
31036,Fnt/Sample015/img015-00899,15,E,69
31037,Fnt/Sample015/img015-00900,15,E,69
31038,Fnt/Sample015/img015-00901,15,E,69
31039,Fnt/Sample015/img015-00902,15,E,69
31040,Fnt/Sample015/img015-00903,15,E,69
31041,Fnt/Sample015/img015-00904,15,E,69
31042,Fnt/Sample015/img015-00905,15,E,69
31043,Fnt/Sample015/img015-00906,15,E,69
31044,Fnt/Sample015/img015-00907,15,E,69
31045,Fnt/Sample015/img015-00908,15,E,69
31046,Fnt/Sample015/img015-00909,15,E,69
31047,Fnt/Sample015/img015-00910,15,E,69
31048,Fnt/Sample015/img015-00911,15,E,69
31049,Fnt/Sample015/img015-00912,15,E,69
31050,Fnt/Sample015/img015-00913,15,E,69
31051,Fnt/Sample015/img015-00914,15,E,69
31052,Fnt/Sample015/img015-00915,15,E,69
31053,Fnt/Sample015/img015-00916,15,E,69
31054,Fnt/Sample015/img015-00917,15,E,69
31055,Fnt/Sample015/img015-00918,15,E,69
31056,Fnt/Sample015/img015-00919,15,E,69
31057,Fnt/Sample015/img015-00920,15,E,69
31058,Fnt/Sample015/img015-00921,15,E,69
31059,Fnt/Sample015/img015-00922,15,E,69
31060,Fnt/Sample015/img015-00923,15,E,69
31061,Fnt/Sample015/img015-00924,15,E,69
31062,Fnt/Sample015/img015-00925,15,E,69
31063,Fnt/Sample015/img015-00926,15,E,69
31064,Fnt/Sample015/img015-00927,15,E,69
31065,Fnt/Sample015/img015-00928,15,E,69
31066,Fnt/Sample015/img015-00929,15,E,69
31067,Fnt/Sample015/img015-00930,15,E,69
31068,Fnt/Sample015/img015-00931,15,E,69
31069,Fnt/Sample015/img015-00932,15,E,69
31070,Fnt/Sample015/img015-00933,15,E,69
31071,Fnt/Sample015/img015-00934,15,E,69
31072,Fnt/Sample015/img015-00935,15,E,69
31073,Fnt/Sample015/img015-00936,15,E,69
31074,Fnt/Sample015/img015-00937,15,E,69
31075,Fnt/Sample015/img015-00938,15,E,69
31076,Fnt/Sample015/img015-00939,15,E,69
31077,Fnt/Sample015/img015-00940,15,E,69
31078,Fnt/Sample015/img015-00941,15,E,69
31079,Fnt/Sample015/img015-00942,15,E,69
31080,Fnt/Sample015/img015-00943,15,E,69
31081,Fnt/Sample015/img015-00944,15,E,69
31082,Fnt/Sample015/img015-00945,15,E,69
31083,Fnt/Sample015/img015-00946,15,E,69
31084,Fnt/Sample015/img015-00947,15,E,69
31085,Fnt/Sample015/img015-00948,15,E,69
31086,Fnt/Sample015/img015-00949,15,E,69
31087,Fnt/Sample015/img015-00950,15,E,69
31088,Fnt/Sample015/img015-00951,15,E,69
31089,Fnt/Sample015/img015-00952,15,E,69
31090,Fnt/Sample015/img015-00953,15,E,69
31091,Fnt/Sample015/img015-00954,15,E,69
31092,Fnt/Sample015/img015-00955,15,E,69
31093,Fnt/Sample015/img015-00956,15,E,69
31094,Fnt/Sample015/img015-00957,15,E,69
31095,Fnt/Sample015/img015-00958,15,E,69
31096,Fnt/Sample015/img015-00959,15,E,69
31097,Fnt/Sample015/img015-00960,15,E,69
31098,Fnt/Sample015/img015-00961,15,E,69
31099,Fnt/Sample015/img015-00962,15,E,69
31100,Fnt/Sample015/img015-00963,15,E,69
31101,Fnt/Sample015/img015-00964,15,E,69
31102,Fnt/Sample015/img015-00965,15,E,69
31103,Fnt/Sample015/img015-00966,15,E,69
31104,Fnt/Sample015/img015-00967,15,E,69
31105,Fnt/Sample015/img015-00968,15,E,69
31106,Fnt/Sample015/img015-00969,15,E,69
31107,Fnt/Sample015/img015-00970,15,E,69
31108,Fnt/Sample015/img015-00971,15,E,69
31109,Fnt/Sample015/img015-00972,15,E,69
31110,Fnt/Sample015/img015-00973,15,E,69
31111,Fnt/Sample015/img015-00974,15,E,69
31112,Fnt/Sample015/img015-00975,15,E,69
31113,Fnt/Sample015/img015-00976,15,E,69
31114,Fnt/Sample015/img015-00977,15,E,69
31115,Fnt/Sample015/img015-00978,15,E,69
31116,Fnt/Sample015/img015-00979,15,E,69
31117,Fnt/Sample015/img015-00980,15,E,69
31118,Fnt/Sample015/img015-00981,15,E,69
31119,Fnt/Sample015/img015-00982,15,E,69
31120,Fnt/Sample015/img015-00983,15,E,69
31121,Fnt/Sample015/img015-00984,15,E,69
31122,Fnt/Sample015/img015-00985,15,E,69
31123,Fnt/Sample015/img015-00986,15,E,69
31124,Fnt/Sample015/img015-00987,15,E,69
31125,Fnt/Sample015/img015-00988,15,E,69
31126,Fnt/Sample015/img015-00989,15,E,69
31127,Fnt/Sample015/img015-00990,15,E,69
31128,Fnt/Sample015/img015-00991,15,E,69
31129,Fnt/Sample015/img015-00992,15,E,69
31130,Fnt/Sample015/img015-00993,15,E,69
31131,Fnt/Sample015/img015-00994,15,E,69
31132,Fnt/Sample015/img015-00995,15,E,69
31133,Fnt/Sample015/img015-00996,15,E,69
31134,Fnt/Sample015/img015-00997,15,E,69
31135,Fnt/Sample015/img015-00998,15,E,69
31136,Fnt/Sample015/img015-00999,15,E,69
31137,Fnt/Sample015/img015-01000,15,E,69
31138,Fnt/Sample015/img015-01001,15,E,69
31139,Fnt/Sample015/img015-01002,15,E,69
31140,Fnt/Sample015/img015-01003,15,E,69
31141,Fnt/Sample015/img015-01004,15,E,69
31142,Fnt/Sample015/img015-01005,15,E,69
31143,Fnt/Sample015/img015-01006,15,E,69
31144,Fnt/Sample015/img015-01007,15,E,69
31145,Fnt/Sample015/img015-01008,15,E,69
31146,Fnt/Sample015/img015-01009,15,E,69
31147,Fnt/Sample015/img015-01010,15,E,69
31148,Fnt/Sample015/img015-01011,15,E,69
31149,Fnt/Sample015/img015-01012,15,E,69
31150,Fnt/Sample015/img015-01013,15,E,69
31151,Fnt/Sample015/img015-01014,15,E,69
31152,Fnt/Sample015/img015-01015,15,E,69
31153,Fnt/Sample015/img015-01016,15,E,69
31154,Fnt/Sample016/img016-00001,16,F,70
31155,Fnt/Sample016/img016-00002,16,F,70
31156,Fnt/Sample016/img016-00003,16,F,70
31157,Fnt/Sample016/img016-00004,16,F,70
31158,Fnt/Sample016/img016-00005,16,F,70
31159,Fnt/Sample016/img016-00006,16,F,70
31160,Fnt/Sample016/img016-00007,16,F,70
31161,Fnt/Sample016/img016-00008,16,F,70
31162,Fnt/Sample016/img016-00009,16,F,70
31163,Fnt/Sample016/img016-00010,16,F,70
31164,Fnt/Sample016/img016-00011,16,F,70
31165,Fnt/Sample016/img016-00012,16,F,70
31166,Fnt/Sample016/img016-00013,16,F,70
31167,Fnt/Sample016/img016-00014,16,F,70
31168,Fnt/Sample016/img016-00015,16,F,70
31169,Fnt/Sample016/img016-00016,16,F,70
31170,Fnt/Sample016/img016-00017,16,F,70
31171,Fnt/Sample016/img016-00018,16,F,70
31172,Fnt/Sample016/img016-00019,16,F,70
31173,Fnt/Sample016/img016-00020,16,F,70
31174,Fnt/Sample016/img016-00021,16,F,70
31175,Fnt/Sample016/img016-00022,16,F,70
31176,Fnt/Sample016/img016-00023,16,F,70
31177,Fnt/Sample016/img016-00024,16,F,70
31178,Fnt/Sample016/img016-00025,16,F,70
31179,Fnt/Sample016/img016-00026,16,F,70
31180,Fnt/Sample016/img016-00027,16,F,70
31181,Fnt/Sample016/img016-00028,16,F,70
31182,Fnt/Sample016/img016-00029,16,F,70
31183,Fnt/Sample016/img016-00030,16,F,70
31184,Fnt/Sample016/img016-00031,16,F,70
31185,Fnt/Sample016/img016-00032,16,F,70
31186,Fnt/Sample016/img016-00033,16,F,70
31187,Fnt/Sample016/img016-00034,16,F,70
31188,Fnt/Sample016/img016-00035,16,F,70
31189,Fnt/Sample016/img016-00036,16,F,70
31190,Fnt/Sample016/img016-00037,16,F,70
31191,Fnt/Sample016/img016-00038,16,F,70
31192,Fnt/Sample016/img016-00039,16,F,70
31193,Fnt/Sample016/img016-00040,16,F,70
31194,Fnt/Sample016/img016-00041,16,F,70
31195,Fnt/Sample016/img016-00042,16,F,70
31196,Fnt/Sample016/img016-00043,16,F,70
31197,Fnt/Sample016/img016-00044,16,F,70
31198,Fnt/Sample016/img016-00045,16,F,70
31199,Fnt/Sample016/img016-00046,16,F,70
31200,Fnt/Sample016/img016-00047,16,F,70
31201,Fnt/Sample016/img016-00048,16,F,70
31202,Fnt/Sample016/img016-00049,16,F,70
31203,Fnt/Sample016/img016-00050,16,F,70
31204,Fnt/Sample016/img016-00051,16,F,70
31205,Fnt/Sample016/img016-00052,16,F,70
31206,Fnt/Sample016/img016-00053,16,F,70
31207,Fnt/Sample016/img016-00054,16,F,70
31208,Fnt/Sample016/img016-00055,16,F,70
31209,Fnt/Sample016/img016-00056,16,F,70
31210,Fnt/Sample016/img016-00057,16,F,70
31211,Fnt/Sample016/img016-00058,16,F,70
